File,Journal No,Journal Date,Account,Amount_Debit,Amount_Credit,Description,Currency Code,Exchange Rate
RFX,MM82563,12/4/2025,InstantCash,,346.55,RFX302TZPDBTHQL,USD,4.4600223
RFX,MM82585,13/4/2025,InstantCash,,269.27,RFX302V6T9WRMIP,USD,4.4600223
RFX,MM82591,12/4/2025,InstantCash,,410.19,RFX302VE14BTF38,USD,4.4600223
RFX,MM82593,14/4/2025,InstantCash,,424.98,RFX302VFT70DLDA,USD,4.4471928
RFX,MM82649,2/4/2025,InstantCash,,380.25,RFX302YSRA3VXOX,USD,4.4310425
RFX,MM82681,29/4/2025,InstantCash,,1365.29,RFX3031B6GNEJ4D,USD,4.3677542
RFX,MM82683,25/4/2025,InstantCash,,449.94,RFX3031BHZSXM2J,USD,4.3893019
RFX,MM82687,13/4/2025,InstantCash,,493.67,RFX3031LX604V0N,USD,4.4600223
RFX,MM82689,15/4/2025,InstantCash,,671.56,RFX3031NOJ0M6QE,USD,4.4438887
RFX,MM82693,3/4/2025,InstantCash,,224.91,RFX3031ZDJSEDUZ,USD,4.4332058
RFX,MM82695,5/4/2025,InstantCash,,164.18,RFX30320PPTW6U5,USD,4.4317859
RFX,MM82721,4/4/2025,InstantCash,,314.09,RFX3032Z5EQWW33,USD,4.4317859
RFX,MM82733,6/4/2025,InstantCash,,224.5,RFX3033GW3P10L1,USD,4.4324334
RFX,MM82749,11/4/2025,InstantCash,,164.24,RFX3033Y63TXAKC,USD,4.4600223
RFX,MM82771,2/4/2025,InstantCash,,312.75,RFX3034TH5R7N8U,USD,4.4310425
RFX,MM82773,4/4/2025,InstantCash,,403.83,RFX3034ZMGJW74P,USD,4.4317859
RFX,MM82775,12/4/2025,InstantCash,,243.7,RFX30350YHQ5TNB,USD,4.4600223
RFX,MM82789,25/4/2025,InstantCash,,397.89,RFX3035P83SQ887,USD,4.3893019
RFX,MM82791,4/4/2025,InstantCash,,475.5,RFX3035SADIUAM8,USD,4.4317859
RFX,MM82797,12/4/2025,InstantCash,,846.25,RFX3035V0OTWF71,USD,4.4600223
RFX,MM82805,19/4/2025,InstantCash,,338.06,RFX30368Y03ORMG,USD,4.4271778
RFX,MM82807,5/4/2025,InstantCash,,368.85,RFX3036KG5VMJ67,USD,4.4317859
RFX,MM82817,13/4/2025,InstantCash,,426.35,RFX3036YNCM4XHL,USD,4.4600223
RFX,MM82819,11/4/2025,InstantCash,,443.67,RFX3037BJHWHPZ5,USD,4.4600223
RFX,MM82827,2/4/2025,InstantCash,,315,RFX3037JYTGVL13,USD,4.4310425
RFX,MM82829,17/4/2025,InstantCash,,829.9,RFX3037NL3SVMR2,USD,4.4240063
RFX,MM82831,20/4/2025,InstantCash,,245.65,RFX30381JHBP11F,USD,4.4271778
RFX,MM82837,5/4/2025,InstantCash,,191.17,RFX3038DPND20ZW,USD,4.4317859
RFX,MM82845,10/4/2025,InstantCash,,124.06,RFX3038HUQQH2WH,USD,4.4671047
RFX,MM82849,20/4/2025,InstantCash,,721.19,RFX3038MAFBP5BL,USD,4.4271778
RFX,MM82857,21/4/2025,InstantCash,,815.01,RFX3038UEZ63630,USD,4.4166072
RFX,MM82861,7/4/2025,InstantCash,,126.17,RFX3038WRBCUPVD,USD,4.4340335
RFX,MM82867,15/4/2025,InstantCash,,125.84,RFX3039BRDLIG42,USD,4.4438887
RFX,MM82883,8/4/2025,InstantCash,,531.87,RFX303AAN18NGPQ,USD,4.4510958
RFX,MM82907,21/4/2025,InstantCash,,266.69,RFX303BIPFK7UHO,USD,4.4166072
RFX,MM82911,23/4/2025,InstantCash,,407.38,RFX303BNLQRVF8H,USD,4.4091429
RFX,MM82913,4/4/2025,InstantCash,,358.96,RFX303BPWDL80W9,USD,4.4317859
RFX,MM82919,12/4/2025,InstantCash,,514.23,RFX303C14HTU5YI,USD,4.4600223
RFX,MM82921,12/4/2025,InstantCash,,178.86,RFX303C2URMNBT4,USD,4.4600223
RFX,MM82927,8/4/2025,InstantCash,,256.46,RFX303C82E60Q3Y,USD,4.4510958
RFX,MM82929,6/4/2025,InstantCash,,481.31,RFX303C9VUU7985,USD,4.4324334
RFX,MM82947,22/4/2025,InstantCash,,3951.69,RFX303CZL7JLX5C,USD,4.4134697
RFX,MM82949,9/4/2025,InstantCash,,287.47,RFX303D8TKZI9SF,USD,4.4707229
RFX,MM82961,8/4/2025,InstantCash,,780.52,RFX303DU9OZTAU2,USD,4.4510958
RFX,MM82965,3/4/2025,InstantCash,,335.12,RFX303E85I1OFY1,USD,4.4332058
RFX,MM82975,7/4/2025,InstantCash,,449.52,RFX303EFZTEBKCH,USD,4.4340335
RFX,MM82979,11/4/2025,InstantCash,,336.54,RFX303EGVAHYLYQ,USD,4.4600223
RFX,MM82989,10/4/2025,InstantCash,,397.26,RFX303EUH2JHAJ4,USD,4.4671047
RFX,MM82993,2/4/2025,InstantCash,,360,RFX303F1RUJUBME,USD,4.4310425
RFX,MM83011,17/4/2025,InstantCash,,563.02,RFX303GDDV37Q90,USD,4.4240063
RFX,MM83025,25/4/2025,InstantCash,,494.53,RFX303H5TETU5LY,USD,4.3893019
RFX,MM83027,13/4/2025,InstantCash,,422.12,RFX303H7LYZW4YZ,USD,4.4600223
RFX,MM83037,11/4/2025,InstantCash,,443.67,RFX303HN3X5KHX3,USD,4.4600223
RFX,MM83049,5/4/2025,InstantCash,,402.59,RFX303HUV91EZGX,USD,4.4317859
RFX,MM83053,17/4/2025,InstantCash,,698.66,RFX303I81B8BFQZ,USD,4.4240063
RFX,MM83057,17/4/2025,InstantCash,,630.13,RFX303IKK08QSYE,USD,4.4240063
RFX,MM83063,10/4/2025,InstantCash,,122.07,RFX303IPT0OUTJS,USD,4.4671047
RFX,MM83067,29/4/2025,InstantCash,,564.65,RFX303J8V5PRBSC,USD,4.3677542
RFX,MM83069,12/4/2025,InstantCash,,270.53,RFX303JDWND6CVM,USD,4.4600223
RFX,MM83083,25/4/2025,InstantCash,,1804.14,RFX303JY4WN1I33,USD,4.3893019
RFX,MM83093,10/4/2025,InstantCash,,1195.23,RFX303KLATD5WNF,USD,4.4671047
RFX,MM83105,6/4/2025,InstantCash,,368.85,RFX303L53I1VDSS,USD,4.4324334
RFX,MM83115,8/4/2025,InstantCash,,892.03,RFX303LRA0HIXPV,USD,4.4510958
RFX,MM83123,8/4/2025,InstantCash,,535.21,RFX303LTHF8PBML,USD,4.4510958
RFX,MM83125,17/4/2025,InstantCash,,360.07,RFX303LTP53AJMY,USD,4.4240063
RFX,MM83131,4/4/2025,InstantCash,,461.08,RFX303LVSF5BP6J,USD,4.4317859
RFX,MM83135,19/4/2025,InstantCash,,270.44,RFX303LYEO7V772,USD,4.4271778
RFX,MM83137,6/4/2025,InstantCash,,674.73,RFX303LZCRYGXVY,USD,4.4324334
RFX,MM83157,5/4/2025,InstantCash,,258.65,RFX303N7QTEMYJC,USD,4.4317859
RFX,MM83163,24/4/2025,InstantCash,,122.1,RFX303N8OZA3E2D,USD,4.4017827
RFX,MM83171,6/4/2025,InstantCash,,672.48,RFX303NLQYB9K9P,USD,4.4324334
RFX,MM83187,9/4/2025,InstantCash,,442.27,RFX303O3O7VBKXL,USD,4.4707229
RFX,MM83233,6/4/2025,InstantCash,,348.61,RFX303QDZEBTAUP,USD,4.4324334
RFX,MM83239,5/4/2025,InstantCash,,564.52,RFX303R0M0G1YG9,USD,4.4317859
RFX,MM83253,6/4/2025,InstantCash,,492.56,RFX303SEDJJNB8E,USD,4.4324334
RFX,MM83255,3/4/2025,InstantCash,,405.9,RFX303SEWQUAS1D,USD,4.4332058
RFX,MM83265,2/4/2025,InstantCash,,267.75,RFX303SMCRFEVNW,USD,4.4310425
RFX,MM83267,13/4/2025,InstantCash,,290.31,RFX303STA0I5ZRL,USD,4.4600223
RFX,MM83281,13/4/2025,InstantCash,,266.06,RFX303TEX1LEIA2,USD,4.4600223
RFX,MM83289,4/4/2025,InstantCash,,797.11,RFX303TUK8Y9H6F,USD,4.4317859
RFX,MM83307,26/4/2025,InstantCash,,811.4,RFX303URTWPIY2B,USD,4.3893019
RFX,MM83313,8/4/2025,InstantCash,,464.97,RFX303VFZ3TP811,USD,4.4510958
RFX,MM83317,20/4/2025,InstantCash,,335.8,RFX303VRFG3B3UD,USD,4.4271778
RFX,MM83319,16/4/2025,InstantCash,,559.24,RFX303VVIM7H8VI,USD,4.4289896
RFX,MM83321,3/4/2025,InstantCash,,243.58,RFX303W0I7RXSGX,USD,4.4332058
RFX,MM83349,6/4/2025,InstantCash,,281.14,RFX303X3SMUMYCR,USD,4.4324334
RFX,MM83363,5/4/2025,InstantCash,,440.82,RFX303XOEZMM3ZM,USD,4.4317859
RFX,MM83369,15/4/2025,InstantCash,,1071.21,RFX303XY77Q2KLO,USD,4.4438887
RFX,MM83375,10/4/2025,InstantCash,,330.1,RFX303Y9P7B1TIH,USD,4.4671047
RFX,MM83377,13/4/2025,InstantCash,,816.07,RFX303YBU44DKAV,USD,4.4600223
RFX,MM83393,19/4/2025,InstantCash,,448.04,RFX303Z5LJZX80B,USD,4.4271778
RFX,MM83399,20/4/2025,InstantCash,,290.73,RFX303ZCOZUX7MA,USD,4.4271778
RFX,MM83407,20/4/2025,InstantCash,,290.73,RFX303ZPTUIOKUP,USD,4.4271778
RFX,MM83423,8/4/2025,InstantCash,,238.62,RFX3040HXDUQR96,USD,4.4510958
RFX,MM83427,16/4/2025,InstantCash,,393.83,RFX3040RHHEWQXF,USD,4.4289896
RFX,MM83433,10/4/2025,InstantCash,,376.62,RFX3040U8QR5M0A,USD,4.4671047
RFX,MM83439,8/4/2025,InstantCash,,488.38,RFX3040Z5FQBT3K,USD,4.4510958
RFX,MM83465,5/4/2025,InstantCash,,693.27,RFX3042RJPWXHN7,USD,4.4317859
RFX,MM83473,18/4/2025,InstantCash,,396.63,RFX3042Z59HMNDZ,USD,4.4271778
RFX,MM83483,20/4/2025,InstantCash,,785.43,RFX3043A4RWJF0X,USD,4.4271778
RFX,MM83489,20/4/2025,InstantCash,,582.59,RFX3043DDFYLR4Z,USD,4.4271778
RFX,MM83499,29/4/2025,InstantCash,,452.85,RFX3043R6BYURTH,USD,4.3677542
RFX,MM83509,8/4/2025,InstantCash,,147.18,RFX304454RFFTSV,USD,4.4510958
RFX,MM83511,13/4/2025,InstantCash,,557.63,RFX30446DS5VZWU,USD,4.4600223
RFX,MM83515,23/4/2025,InstantCash,,180.85,RFX3044I70W36LH,USD,4.4091429
RFX,MM83521,6/4/2025,InstantCash,,249.2,RFX3044TOVD46PN,USD,4.4324334
RFX,MM83537,12/4/2025,InstantCash,,243.7,RFX3045IPXI1TX0,USD,4.4600223
RFX,MM83581,13/4/2025,InstantCash,,359.03,RFX3047RJ8ALNWM,USD,4.4600223
RFX,MM83583,13/4/2025,InstantCash,,1054.67,RFX3047VGIITTW5,USD,4.4600223
RFX,MM83595,6/4/2025,InstantCash,,382.34,RFX3048LL3HI3Y6,USD,4.4324334
RFX,MM83611,5/4/2025,InstantCash,,449.82,RFX30498SAHA6EV,USD,4.4317859
RFX,MM83623,10/4/2025,InstantCash,,307.38,RFX3049MSRW31OM,USD,4.4671047
RFX,MM83625,10/4/2025,InstantCash,,376.18,RFX3049P89JYF9S,USD,4.4671047
RFX,MM83629,5/4/2025,InstantCash,,638.74,RFX3049PJKL31PI,USD,4.4317859
RFX,MM83651,9/4/2025,InstantCash,,1214.95,RFX304ADPV4TJD9,USD,4.4707229
RFX,MM83669,5/4/2025,InstantCash,,326.12,RFX304BO2AHF0Y9,USD,4.4317859
RFX,MM83679,8/4/2025,InstantCash,,813.31,RFX304C8JW6CKXG,USD,4.4510958
RFX,MM83691,8/4/2025,InstantCash,,2474.55,RFX304CLNYZJN5W,USD,4.4510958
RFX,MM83695,6/4/2025,InstantCash,,292.38,RFX304CQ7ZBHWZR,USD,4.4324334
RFX,MM83705,7/4/2025,InstantCash,,181.59,RFX304D4VJ4UWLE,USD,4.4340335
RFX,MM83707,8/4/2025,InstantCash,,1287.75,RFX304D739349C5,USD,4.4510958
RFX,MM83721,20/4/2025,InstantCash,,830.5,RFX304DJ43JS8O6,USD,4.4271778
RFX,MM83741,8/4/2025,InstantCash,,289.91,RFX304ENVCNXANS,USD,4.4510958
RFX,MM83765,6/4/2025,InstantCash,,224.91,RFX304FUVU0Q6YI,USD,4.4324334
RFX,MM83771,11/4/2025,InstantCash,,410.19,RFX304GGTL9UW13,USD,4.4600223
RFX,MM83781,10/4/2025,InstantCash,,241.48,RFX304H6FKNQ0Y6,USD,4.4671047
RFX,MM83791,5/4/2025,InstantCash,,314.87,RFX304HWHHT6E5G,USD,4.4317859
RFX,MM83801,5/4/2025,InstantCash,,245.15,RFX304I5EKGP6TE,USD,4.4317859
RFX,MM83807,2/4/2025,InstantCash,,571.5,RFX304IBEJ826YE,USD,4.4310425
RFX,MM83813,26/4/2025,InstantCash,,2032.45,RFX304IQZKRZMB0,USD,4.3893019
RFX,MM83829,13/4/2025,InstantCash,,689.75,RFX304J8UEOTT7Y,USD,4.4600223
RFX,MM83831,13/4/2025,InstantCash,,266.06,RFX304JC2YDWMQN,USD,4.4600223
RFX,MM83833,19/4/2025,InstantCash,,469.9,RFX304JIGVI86SQ,USD,4.4271778
RFX,MM83839,2/4/2025,InstantCash,,832.05,RFX304JRAAXW0P6,USD,4.4310425
RFX,MM83841,20/4/2025,InstantCash,,326.79,RFX304K8E8K66MD,USD,4.4271778
RFX,MM83871,5/4/2025,InstantCash,,638.74,RFX304LPWOX0Q2J,USD,4.4317859
RFX,MM83873,12/4/2025,InstantCash,,548.89,RFX304LVL27ANNZ,USD,4.4600223
RFX,MM83875,14/4/2025,InstantCash,,780.61,RFX304M3MCOHOXF,USD,4.4471928
RFX,MM83881,9/4/2025,InstantCash,,549.52,RFX304MDH6FZ8GB,USD,4.4707229
RFX,MM83883,13/4/2025,InstantCash,,423.66,RFX304MDSGH7G19,USD,4.4600223
RFX,MM83885,6/4/2025,InstantCash,,243.76,RFX304MG9VA7GMB,USD,4.4324334
RFX,MM83887,19/4/2025,InstantCash,,450.74,RFX304MLFVUXRE9,USD,4.4271778
RFX,MM83897,6/4/2025,InstantCash,,537.71,RFX304N3DM4WOMU,USD,4.4324334
RFX,MM83921,8/4/2025,InstantCash,,309.98,RFX304O9GOP64T8,USD,4.4510958
RFX,MM83933,2/4/2025,InstantCash,,792.23,RFX304OKXK42FG7,USD,4.4310425
RFX,MM83951,14/4/2025,InstantCash,,358.38,RFX304P8XDMPZSP,USD,4.4471928
RFX,MM83955,11/4/2025,InstantCash,,490.98,RFX304PIB1I3EST,USD,4.4600223
RFX,MM83965,14/4/2025,InstantCash,,833.24,RFX304R1LD2E7OF,USD,4.4471928
RFX,MM83989,14/4/2025,InstantCash,,449.1,RFX304RSG2GOD42,USD,4.4471928
RFX,MM83993,7/4/2025,InstantCash,,900.54,RFX304RYZTPGGAV,USD,4.4340335
RFX,MM83997,16/4/2025,InstantCash,,900.19,RFX304S40D762LD,USD,4.4289896
RFX,MM84001,11/4/2025,InstantCash,,111.58,RFX304SRMOXC1ZC,USD,4.4600223
RFX,MM84015,11/4/2025,InstantCash,,401.71,RFX304TM98BYQ49,USD,4.4600223
RFX,MM84035,20/4/2025,InstantCash,,2446.44,RFX304UDJ17XEZ1,USD,4.4271778
RFX,MM84057,3/4/2025,InstantCash,,420.6,RFX304V2U3K1PLU,USD,4.4332058
RFX,MM84061,6/4/2025,InstantCash,,424.45,RFX304VF0B9HV4E,USD,4.4324334
RFX,MM84075,12/4/2025,InstantCash,,328.66,RFX304VUK0XS20J,USD,4.4600223
RFX,MM84085,14/4/2025,InstantCash,,358.38,RFX304WKVVS0K6X,USD,4.4471928
RFX,MM84089,14/4/2025,InstantCash,,322.54,RFX304WP78HGYOT,USD,4.4471928
RFX,MM84093,16/4/2025,InstantCash,,222.79,RFX304WSRXXYCQP,USD,4.4289896
RFX,MM84099,18/4/2025,InstantCash,,428.67,RFX304WYQRZZLOK,USD,4.4271778
RFX,MM84105,26/4/2025,InstantCash,,406.94,RFX304X364OL8VM,USD,4.3893019
RFX,MM84113,13/4/2025,InstantCash,,444.48,RFX304XP2E8DYA4,USD,4.4600223
RFX,MM84117,19/4/2025,InstantCash,,279.46,RFX304XTK40WRSU,USD,4.4271778
RFX,MM84119,11/4/2025,InstantCash,,290.12,RFX304XWKQNK22R,USD,4.4600223
RFX,MM84121,10/4/2025,InstantCash,,698.97,RFX304XZ02GCVV2,USD,4.4671047
RFX,MM84135,15/4/2025,InstantCash,,224.71,RFX304ZKPXN3LOV,USD,4.4438887
RFX,MM84143,7/4/2025,InstantCash,,110.35,RFX30502A1YZQ86,USD,4.4340335
RFX,MM84149,6/4/2025,InstantCash,,539.78,RFX3050IXDC6DXA,USD,4.4324334
RFX,MM84151,3/4/2025,InstantCash,,877.18,RFX3050JIBYK0GO,USD,4.4332058
RFX,MM84153,2/4/2025,InstantCash,,730.8,RFX3050SHCOSBXA,USD,4.4310425
RFX,MM84163,24/4/2025,InstantCash,,379.61,RFX305156U49GG1,USD,4.4017827
RFX,MM84193,19/4/2025,InstantCash,,244.75,RFX3052BZXTYZJ7,USD,4.4271778
RFX,MM84213,6/4/2025,InstantCash,,292.38,RFX3053XSZSEWQN,USD,4.4324334
RFX,MM84233,5/4/2025,InstantCash,,809.67,RFX3055B5YX53GG,USD,4.4317859
RFX,MM84251,16/4/2025,InstantCash,,413.63,RFX3056G2PYO0BE,USD,4.4289896
RFX,MM84257,12/4/2025,InstantCash,,245.49,RFX3056PIFCRR6W,USD,4.4600223
RFX,MM84265,8/4/2025,InstantCash,,446.01,RFX30579GD6UXW0,USD,4.4510958
RFX,MM84283,6/4/2025,InstantCash,,447.57,RFX3057VE6CGJT3,USD,4.4324334
RFX,MM84305,3/4/2025,InstantCash,,560.04,RFX3058LD0FWSXV,USD,4.4332058
RFX,MM84315,12/4/2025,InstantCash,,368.91,RFX3058YVAU853C,USD,4.4600223
RFX,MM84319,13/4/2025,InstantCash,,453.28,RFX30590VK4J4S5,USD,4.4600223
RFX,MM84323,5/4/2025,InstantCash,,806.98,RFX305970AAHUCB,USD,4.4317859
RFX,MM84329,9/4/2025,InstantCash,,615.86,RFX3059EPO9SITW,USD,4.4707229
RFX,MM84331,10/4/2025,InstantCash,,816.6,RFX3059HG1WLQ0W,USD,4.4671047
RFX,MM84337,2/4/2025,InstantCash,,405.9,RFX3059SSNNIMBK,USD,4.4310425
RFX,MM84345,12/4/2025,InstantCash,,377.41,RFX305A9R7GS9PY,USD,4.4600223
RFX,MM84355,16/4/2025,InstantCash,,337.57,RFX305AJSO3AMGN,USD,4.4289896
RFX,MM84357,6/4/2025,InstantCash,,605.01,RFX305ALLY2PLQJ,USD,4.4324334
RFX,MM84361,19/4/2025,InstantCash,,214.1,RFX305B5936SF01,USD,4.4271778
RFX,MM84365,10/4/2025,InstantCash,,418.27,RFX305B9BOU70I3,USD,4.4671047
RFX,MM84371,19/4/2025,InstantCash,,574.2,RFX305BB9C20523,USD,4.4271778
RFX,MM84379,9/4/2025,InstantCash,,331.7,RFX305BRFSO1VJ9,USD,4.4707229
RFX,MM84383,26/4/2025,InstantCash,,135.79,RFX305C3NLXTXL9,USD,4.3893019
RFX,MM84391,5/4/2025,InstantCash,,357.61,RFX305CC8GE4BEJ,USD,4.4317859
RFX,MM84397,29/4/2025,InstantCash,,136.67,RFX305CNFZ563YY,USD,4.3677542
RFX,MM84405,12/4/2025,InstantCash,,355.05,RFX305CW4BKJICZ,USD,4.4600223
RFX,MM84411,13/4/2025,InstantCash,,332.63,RFX305CXZNEPSFG,USD,4.4600223
RFX,MM84437,14/4/2025,InstantCash,,291.18,RFX305FAESTCR5B,USD,4.4471928
RFX,MM84447,10/4/2025,InstantCash,,208.25,RFX305G6UR56I5P,USD,4.4671047
RFX,MM84465,10/4/2025,InstantCash,,576.01,RFX305HNSX87LXV,USD,4.4671047
RFX,MM84469,20/4/2025,InstantCash,,521.74,RFX305HUP5DIV2M,USD,4.4271778
RFX,MM84471,9/4/2025,InstantCash,,243.25,RFX305HWTJH41HW,USD,4.4707229
RFX,MM84477,12/4/2025,InstantCash,,337.16,RFX305I1SV4JZ9N,USD,4.4600223
RFX,MM84487,5/4/2025,InstantCash,,314.87,RFX305IASHBNZZU,USD,4.4317859
RFX,MM84501,28/4/2025,InstantCash,,317.43,RFX305IZWCC4THC,USD,4.3801959
RFX,MM84505,16/4/2025,InstantCash,,315.06,RFX305JBWANW2FF,USD,4.4289896
RFX,MM84509,13/4/2025,InstantCash,,471.23,RFX305JKHJQJPNC,USD,4.4600223
RFX,MM84511,10/4/2025,InstantCash,,443.08,RFX305JLAMNOZ8R,USD,4.4671047
RFX,MM84521,7/4/2025,InstantCash,,43.13,RFX305JYNQ47ZDZ,USD,4.4340335
RFX,MM84533,19/4/2025,InstantCash,,245.65,RFX305LRIX9VTKY,USD,4.4271778
RFX,MM84541,9/4/2025,InstantCash,,660.09,RFX305M1LIOPE9A,USD,4.4707229
RFX,MM84555,6/4/2025,InstantCash,,470.06,RFX305MI7M39UPS,USD,4.4324334
RFX,MM84559,15/4/2025,InstantCash,,559.63,RFX305MLZTWXDYS,USD,4.4438887
RFX,MM84581,5/4/2025,InstantCash,,200.17,RFX305N5JZJSU0I,USD,4.4317859
RFX,MM84591,29/4/2025,InstantCash,,204,RFX305NMZKAQB5R,USD,4.3677542
RFX,MM84601,18/4/2025,InstantCash,,857.35,RFX305NW1KVEJA7,USD,4.4271778
RFX,MM84605,8/4/2025,InstantCash,,289.82,RFX305NZ7RCIVLI,USD,4.4510958
RFX,MM84611,30/4/2025,InstantCash,,379.47,RFX305O7X9RT3IV,USD,4.3429503
RFX,MM84617,11/4/2025,InstantCash,,367.27,RFX305OLK7D5F6R,USD,4.4600223
RFX,MM84619,4/4/2025,InstantCash,,337.37,RFX305OMYY6YPYT,USD,4.4317859
RFX,MM84625,3/4/2025,InstantCash,,292.39,RFX305P66I06RLO,USD,4.4332058
RFX,MM84635,5/4/2025,InstantCash,,404.83,RFX305PGQBM0UBE,USD,4.4317859
RFX,MM84647,11/4/2025,InstantCash,,399.51,RFX305Q4J59XVRK,USD,4.4600223
RFX,MM84653,28/4/2025,InstantCash,,360.06,RFX305Q92D2PH0A,USD,4.3801959
RFX,MM84661,3/4/2025,InstantCash,,425.09,RFX305QPS3VDGZJ,USD,4.4332058
RFX,MM84663,20/4/2025,InstantCash,,970.23,RFX305QR21SHAGZ,USD,4.4271778
RFX,MM84679,12/4/2025,InstantCash,,402.44,RFX305RO56ZSZJ7,USD,4.4600223
RFX,MM84681,9/4/2025,InstantCash,,731.86,RFX305RORCTJ0FE,USD,4.4707229
RFX,MM84689,20/4/2025,InstantCash,,814.73,RFX305RZPZ48U9Y,USD,4.4271778
RFX,MM84709,4/4/2025,InstantCash,,614.72,RFX305TAU4Q67XQ,USD,4.4317859
RFX,MM84715,13/4/2025,InstantCash,,332.63,RFX305TXRIXN9NK,USD,4.4600223
RFX,MM84731,6/4/2025,InstantCash,,1233.63,RFX305UGB8NYS9Q,USD,4.4324334
RFX,MM84753,20/4/2025,InstantCash,,410.85,RFX305VIK40GRMR,USD,4.4271778
RFX,MM84791,10/4/2025,InstantCash,,553.86,RFX305XPGI5H0YH,USD,4.4671047
RFX,MM84807,16/4/2025,InstantCash,,450.09,RFX305YSENJWDBR,USD,4.4289896
RFX,MM84809,5/4/2025,InstantCash,,132.19,RFX305YSFTITZPE,USD,4.4317859
RFX,MM84811,12/4/2025,InstantCash,,444.48,RFX305YTNQ7MNOF,USD,4.4600223
RFX,MM84837,8/4/2025,InstantCash,,297.11,RFX305ZKFCJTGHE,USD,4.4510958
RFX,MM84845,25/4/2025,InstantCash,,314.6,RFX305ZRO879TOD,USD,4.3893019
RFX,MM84865,9/4/2025,InstantCash,,329.49,RFX3060GUURVYP6,USD,4.4707229
RFX,MM84869,16/4/2025,InstantCash,,222.79,RFX3060XSZ8WS74,USD,4.4289896
RFX,MM84885,29/4/2025,InstantCash,,815.76,RFX3061NH2TSV8F,USD,4.3677542
RFX,MM84887,6/4/2025,InstantCash,,406.19,RFX3061S0OSRHX9,USD,4.4324334
RFX,MM84901,8/4/2025,InstantCash,,297.5,RFX30628IIJ6SO1,USD,4.4510958
RFX,MM84935,20/4/2025,InstantCash,,901.49,RFX3063GEOIHMEJ,USD,4.4271778
RFX,MM84947,18/4/2025,InstantCash,,412.26,RFX30640Z4ZKOG8,USD,4.4271778
RFX,MM84949,12/4/2025,InstantCash,,1252.06,RFX30644LWHD2FZ,USD,4.4600223
RFX,MM84975,15/4/2025,InstantCash,,312.35,RFX3065HYGKPEDM,USD,4.4438887
RFX,MM84983,11/4/2025,InstantCash,,467.58,RFX3065VBXNO7XI,USD,4.4600223
RFX,MM85013,10/4/2025,InstantCash,,440.43,RFX306732NWE6AG,USD,4.4671047
RFX,MM85029,5/4/2025,InstantCash,,697.22,RFX30683MXEMZMZ,USD,4.4317859
RFX,MM85031,3/4/2025,InstantCash,,323.88,RFX306881PKEVHD,USD,4.4332058
RFX,MM85047,7/4/2025,InstantCash,,247.42,RFX3068M6CLE88X,USD,4.4340335
RFX,MM85055,2/4/2025,InstantCash,,472.5,RFX3068XJQXKMIP,USD,4.4310425
RFX,MM85065,8/4/2025,InstantCash,,735.92,RFX3069DDXBQFPI,USD,4.4510958
RFX,MM85069,3/4/2025,InstantCash,,986.94,RFX3069I63O6K3A,USD,4.4332058
RFX,MM85115,4/4/2025,InstantCash,,316.33,RFX306BJ22XSGKK,USD,4.4317859
RFX,MM85119,12/4/2025,InstantCash,,408.03,RFX306BKNOBTNPE,USD,4.4600223
RFX,MM85121,11/4/2025,InstantCash,,82.57,RFX306BMHC0H6IL,USD,4.4600223
RFX,MM85123,25/4/2025,InstantCash,,384.76,RFX306BQL3DU1B8,USD,4.3893019
RFX,MM85125,4/4/2025,InstantCash,,424.31,RFX306BUB5Q903G,USD,4.4317859
RFX,MM85129,13/4/2025,InstantCash,,595.78,RFX306BY95NSBAM,USD,4.4600223
RFX,MM85133,2/4/2025,InstantCash,,1796.63,RFX306C3WTAZ2KE,USD,4.4310425
RFX,MM85141,3/4/2025,InstantCash,,245.16,RFX306CEC8CSGE1,USD,4.4332058
RFX,MM85145,13/4/2025,InstantCash,,1006.43,RFX306CL5Y2UL7B,USD,4.4600223
RFX,MM85167,9/4/2025,InstantCash,,386.55,RFX306D9OJBURUW,USD,4.4707229
RFX,MM85175,8/4/2025,InstantCash,,367.96,RFX306DQRBH41U0,USD,4.4510958
RFX,MM85183,24/4/2025,InstantCash,,207.72,RFX306EEIBX1ZLV,USD,4.4017827
RFX,MM85187,2/4/2025,InstantCash,,360,RFX306EQ1DW57FF,USD,4.4310425
RFX,MM85193,25/4/2025,InstantCash,,1235.83,RFX306EYKKVVA0G,USD,4.3893019
RFX,MM85203,23/4/2025,InstantCash,,312.85,RFX306FH4723A6Q,USD,4.4091429
RFX,MM85219,11/4/2025,InstantCash,,247.72,RFX306FW0PDESWU,USD,4.4600223
RFX,MM85229,4/4/2025,InstantCash,,449,RFX306GHR0NOWDO,USD,4.4317859
RFX,MM85231,14/4/2025,InstantCash,,713.41,RFX306GI3FX7BM6,USD,4.4471928
RFX,MM85239,5/4/2025,InstantCash,,112.45,RFX306GX7NWMYY9,USD,4.4317859
RFX,MM85247,7/4/2025,InstantCash,,451.25,RFX306HQNC48F9C,USD,4.4340335
RFX,MM85251,14/4/2025,InstantCash,,668.61,RFX306HVJTOLQF1,USD,4.4471928
RFX,MM85253,30/4/2025,InstantCash,,325.43,RFX306HYLITERXD,USD,4.3429503
RFX,MM85257,9/4/2025,InstantCash,,334.51,RFX306I9WOC5ZNT,USD,4.4707229
